param,value
S0_0_0_0,467932
S0_0_1_0,0
S0_0_2_0,0
S0_0_3_0,0
S0_0_4_0,0
S0_1_0_0,0
S0_1_1_0,467932
S0_1_2_0,0
S0_1_3_0,0
S0_1_4_0,0
S0_2_0_0,0
S0_2_1_0,0
S0_2_2_0,467932
S0_2_3_0,0
S0_2_4_0,0
S0_3_0_0,0
S0_3_1_0,0
S0_3_2_0,0
S0_3_3_0,467932
S0_3_4_0,0
S0_4_0_0,0
S0_4_1_0,0
S0_4_2_0,0
S0_4_3_0,0
S0_4_4_0,467932
R0_0,1.5398516847
R0_1,1.5398516847
R0_2,1.5398516847
R0_3,1.5398516847
R0_4,1.5398516847
Sample_0,0.0456500908
Sample_1,0.0456500908
Sample_2,0.0456500908
Sample_3,0.0456500908
Sample_4,0.0456500908
Recover_0,0.6740181273
Recover_1,0.6740181273
Recover_2,0.6740181273
Recover_3,0.6740181273
Recover_4,0.6740181273
Stop_time_0,5.9883037873
Time_of_interest_0,15.1183761089
nSampled_tips_0,363
R2S_0,0.0
R2S_1,0.0
R2S_2,0.0
R2S_3,0.0
R2S_4,0.0
Total_S0_0,467932
Total_S0_1,467932
Total_S0_2,467932
Total_S0_3,467932
Total_S0_4,467932
Infect_0,2.3683e-06
Infect_1,2.3683e-06
Infect_2,2.3683e-06
Infect_3,2.3683e-06
Infect_4,2.3683e-06
VisitDepart_0_0,0.0097811192
VisitDepart_0_1,0.0097811192
VisitDepart_0_2,0.0097811192
VisitDepart_0_3,0.0097811192
VisitDepart_0_4,0.0097811192
VisitDepart_1_0,0.0097811192
VisitDepart_1_1,0.0097811192
VisitDepart_1_2,0.0097811192
VisitDepart_1_3,0.0097811192
VisitDepart_1_4,0.0097811192
VisitDepart_2_0,0.0097811192
VisitDepart_2_1,0.0097811192
VisitDepart_2_2,0.0097811192
VisitDepart_2_3,0.0097811192
VisitDepart_2_4,0.0097811192
VisitDepart_3_0,0.0097811192
VisitDepart_3_1,0.0097811192
VisitDepart_3_2,0.0097811192
VisitDepart_3_3,0.0097811192
VisitDepart_3_4,0.0097811192
VisitDepart_4_0,0.0097811192
VisitDepart_4_1,0.0097811192
VisitDepart_4_2,0.0097811192
VisitDepart_4_3,0.0097811192
VisitDepart_4_4,0.0097811192
VisitReturn_0_0,0.2761296163
VisitReturn_0_1,0.2761296163
VisitReturn_0_2,0.2761296163
VisitReturn_0_3,0.2761296163
VisitReturn_0_4,0.2761296163
VisitReturn_1_0,0.2761296163
VisitReturn_1_1,0.2761296163
VisitReturn_1_2,0.2761296163
VisitReturn_1_3,0.2761296163
VisitReturn_1_4,0.2761296163
VisitReturn_2_0,0.2761296163
VisitReturn_2_1,0.2761296163
VisitReturn_2_2,0.2761296163
